	group	names	scores	logfoldchanges	pvals	pvals_adj
750	CD14+ Mono	ZNF626	-2.0774164	-2.109566	0.03776314896870791	0.07364753430713185
751	CD14+ Mono	CMAHP--chr6:25061611(-)	-2.1016326	-0.4640497	0.03558548130200777	0.06963149086715663
752	CD14+ Mono	CNST	-2.1063347	-0.89634335	0.03517529288427172	0.06894357405317257
753	CD14+ Mono	TLK1	-2.1243205	-0.59626865	0.033643357950925816	0.06627234330031617
754	CD14+ Mono	TSPOAP1	-2.1300807	-2.6833434	0.0331649606309525	0.06554956924705906
755	CD14+ Mono	HIPK2	-2.1480663	-0.58744866	0.0317084834901691	0.06277639155629439
756	CD14+ Mono	KIAA0586	-2.1620553	-0.8034701	0.03061391330653867	0.060711571751247
757	CD14+ Mono	TRAF4	-2.172635	-2.7552006	0.02980778602130011	0.05931295492563271
758	CD14+ Mono	STAMBPL1	-2.1749864	-3.0813913	0.02963114597086096	0.059061402816495745
759	CD14+ Mono	DOCK9	-2.1782777	-2.8949223	0.029385362692569236	0.05877072538513847
760	CD14+ Mono	RGS1	-2.1818044	-1.7581784	0.029123971738866432	0.05834717336440702
761	CD14+ Mono	NUCB2	-2.1826272	-0.89650077	0.029063269249345176	0.058324922589129566
762	CD14+ Mono	CCDC14	-2.1890926	-1.1276424	0.02859009902834374	0.05747342984159357
763	CD14+ Mono	DIPK1A	-2.2060206	-1.196971	0.02738256104632539	0.05514022566862784
764	CD14+ Mono	LINC00987	-2.221773	-2.9225934	0.026298663856710803	0.05313956820531255
765	CD14+ Mono	ENSG00000262879	-2.2506912	-1.2497447	0.024405108107363682	0.049740740267347816
766	CD14+ Mono	GK5	-2.2582145	-1.0779192	0.023932284999441757	0.04886174854052692
767	CD14+ Mono	RAPGEF6	-2.2658556	-0.7419905	0.023460226289297777	0.04798126281080728
768	CD14+ Mono	ATP8A1	-2.2854872	-1.1068755	0.02228428020704618	0.045895470268802634
769	CD14+ Mono	NCK2	-2.2966547	-1.2222213	0.02163847148747445	0.04464358327942097
770	CD14+ Mono	FBXO32	-2.2995937	-2.570543	0.021471253647889304	0.04437643987683273
771	CD14+ Mono	SMC2	-2.300534	-1.0501974	0.02141798210395023	0.044344272806770196
772	CD14+ Mono	BICDL1	-2.317462	-3.8183942	0.02047858651391949	0.04247410536220338
773	CD14+ Mono	ENSG00000289424	-2.3223991	-1.248678	0.02021145455138806	0.041994117583802754
774	CD14+ Mono	PDE3B	-2.3275714	-0.81180066	0.0199348680459178	0.041566320606381796
775	CD14+ Mono	ENSG00000293372	-2.3421483	-3.4571533	0.019173099217491354	0.040191737397094175
776	CD14+ Mono	OSBPL3	-2.3432062	-1.3058445	0.01911881334727061	0.04014950802926828
777	CD14+ Mono	CDC14A	-2.3529632	-1.0779948	0.018624477530164888	0.03925158705282062
778	CD14+ Mono	CASP8AP2	-2.3539035	-0.7161571	0.018577426877294034	0.039222718146674655
779	CD14+ Mono	LINC00342	-2.3760037	-1.7852964	0.017501282579908045	0.03708379876391326
780	CD14+ Mono	VWA8	-2.380706	-1.0153601	0.017279498296999228	0.03667994584344962
781	CD14+ Mono	CMC1	-2.3814113	-1.0295411	0.017246444154018933	0.03667598250474912
782	CD14+ Mono	ATF7IP2	-2.3845851	-1.6924222	0.017098385886961706	0.03642699602004885
783	CD14+ Mono	TBC1D31	-2.3875241	-1.998961	0.01696229043488007	0.036202638024353834
784	CD14+ Mono	RICTOR	-2.403159	-0.6065426	0.016254127299246853	0.034817584160135334
785	CD14+ Mono	FBXL17	-2.4069204	-0.85368973	0.01608767009176248	0.03452390516042459
786	CD14+ Mono	NFAT5	-2.4140913	-0.55581534	0.01577450760469015	0.033913749438968216
787	CD14+ Mono	MGAT5	-2.4243186	-1.2846742	0.015337145948594522	0.033033852812357434
788	CD14+ Mono	SYNJ2	-2.424436	-2.772227	0.015332181487500526	0.033033852812357434
789	CD14+ Mono	FLNB	-2.4246712	-3.0699	0.015322256809023741	0.033033852812357434
790	CD14+ Mono	NAV1	-2.4247887	-1.2685026	0.015317296590971892	0.033033852812357434
791	CD14+ Mono	ANKRD36C	-2.4372494	-1.6254163	0.014799464365002015	0.03217036985811898
792	CD14+ Mono	ZCCHC7	-2.4385426	-0.6695643	0.014746620876333187	0.032114863241792274
793	CD14+ Mono	PTGDS	-2.4413638	-3.9569416	0.014631902868854121	0.031924151713863536
794	CD14+ Mono	TRABD2A	-2.4559405	-1.2990918	0.014051638197535833	0.030887339290284376
795	CD14+ Mono	PATJ	-2.4684014	-2.430049	0.013571806050834833	0.02988847175240031
796	CD14+ Mono	RNF157	-2.4693418	-3.2663758	0.013536186815887035	0.029865958152876463
797	CD14+ Mono	LGR6	-2.5010815	-1.9593052	0.012381472359646588	0.02736957047921877
798	CD14+ Mono	SLC12A2-DT	-2.5109558	-1.6690643	0.012040472881548924	0.02670144588719821
799	CD14+ Mono	ZBTB38	-2.5183618	-0.8385231	0.011790213053541488	0.026210379113354988
800	CD14+ Mono	ZHX2	-2.519655	-1.497933	0.011746993134862828	0.026163757436739935
801	CD14+ Mono	BACH2	-2.5271783	-2.7225296	0.01149830805470805	0.02570724386375792
802	CD14+ Mono	SP4	-2.5275311	-1.4582988	0.011486766444269866	0.02570724386375792
803	CD14+ Mono	FCRL3	-2.5318806	-7.577521	0.01134526302611005	0.0254618880127966
804	CD14+ Mono	H4C3	-2.53576	-0.588114	0.011220365202229104	0.025278064133757522
805	CD14+ Mono	DBF4	-2.535995	-1.1606616	0.011212835032788963	0.025278064133757522
806	CD14+ Mono	UST	-2.5434008	-2.3960283	0.010977920468478987	0.02487482557019516
807	CD14+ Mono	GNB5	-2.561034	-2.518014	0.010436114858293166	0.02369280129990881
808	CD14+ Mono	XKR6	-2.5811357	-2.6443734	0.00984758551545449	0.0224433344305707
809	CD14+ Mono	GPR183	-2.5973582	-0.9884012	0.009394389950169037	0.021452043847376284
810	CD14+ Mono	LPP	-2.617225	-0.73809487	0.008864792624908307	0.020282093632085933
811	CD14+ Mono	SLAMF1	-2.638032	-4.91128	0.008338873098285958	0.019116013184374826
812	CD14+ Mono	HLCS	-2.640618	-1.7549791	0.008275494054086632	0.019007775405480234
813	CD14+ Mono	ARID2	-2.643557	-0.69947076	0.008203995864687107	0.018880428839279918
814	CD14+ Mono	SYNGAP1	-2.6452026	-1.7521707	0.008164198804035561	0.018825681948129058
815	CD14+ Mono	LINC00299	-2.6494346	-2.7269392	0.008062655767813056	0.01862806126315944
816	CD14+ Mono	SNHG22	-2.6710646	-2.3620842	0.007561108655344369	0.017538192857366817
817	CD14+ Mono	SSX2IP	-2.6752965	-2.532733	0.007466316781363417	0.01735254651162723
818	CD14+ Mono	TRG-AS1	-2.6835253	-2.0013304	0.007285044805740531	0.01699843788006124
819	CD14+ Mono	CCDC7	-2.7392461	-1.9233377	0.006158027372126399	0.014454770837566158
820	CD14+ Mono	LIMA1	-2.7427726	-3.0376532	0.006092285100673582	0.014329054556784265
821	CD14+ Mono	ZNF600	-2.7533524	-1.7920669	0.005898834207140927	0.013901861778752966
822	CD14+ Mono	GNLY	-2.8279994	-3.5056295	0.004683989764792751	0.011105588635879586
823	CD14+ Mono	H2BC5	-2.8299978	-0.7562564	0.00465483246084403	0.011081139623385788
824	CD14+ Mono	DENND2D	-2.8316436	-1.577792	0.004630944067406694	0.011046633312921444
825	CD14+ Mono	ATP10A	-2.832819	-1.9712409	0.004613948955013089	0.011028463355884944
826	CD14+ Mono	UBR1	-2.8557422	-1.1616182	0.004293636772816493	0.010304728254759582
827	CD14+ Mono	ANKRD36	-2.8709066	-1.9920067	0.004092964009435444	0.00984320178956254
828	CD14+ Mono	OXCT1	-2.8840728	-1.9361979	0.003925681255432306	0.009460248271287688
829	CD14+ Mono	NCALD	-2.8957105	-3.3946228	0.0037830115809482775	0.009135157328942864
830	CD14+ Mono	LINC01871	-2.8986495	-6.3128953	0.003747737091569315	0.009087296535434051
831	CD14+ Mono	IKZF2	-2.9202793	-4.7389307	0.0034971773898171115	0.008514866688250359
832	CD14+ Mono	HLA-DOA	-2.9212198	-1.5049227	0.0034866375724152804	0.008506816981660519
833	CD14+ Mono	TENT5C	-2.9268625	-5.013539	0.0034240034436480767	0.008371368086757045
834	CD14+ Mono	SMC4	-2.935679	-0.65597576	0.00332818585389727	0.008183471773280873
835	CD14+ Mono	IGKC	-2.9361491	-4.5056877	0.0033231448452092495	0.008183471773280873
836	CD14+ Mono	CDR2	-2.9486098	-1.2252334	0.00319206620924034	0.007886281222829075
837	CD14+ Mono	RFX7	-2.9570737	-0.9300777	0.003105737767888525	0.007689152873761906
838	CD14+ Mono	TLR10	-2.9680064	-3.0507596	0.002997381578947641	0.007436541638908071
839	CD14+ Mono	CCDC91	-2.984699	-0.6561427	0.002838574818357748	0.007072381327094728
840	CD14+ Mono	XRRA1	-2.9877555	-1.0757356	0.002810343538981215	0.007016908708793862
841	CD14+ Mono	YPEL1	-2.991282	-2.8167393	0.0027780877410945913	0.006951130177717531
842	CD14+ Mono	MFHAS1	-3.007387	-1.5203063	0.0026350410556436566	0.0066072671245990195
843	CD14+ Mono	PPM1L	-3.012677	-0.8791154	0.002589544654443383	0.006524725339790567
844	CD14+ Mono	TOX	-3.0138524	-3.7341053	0.002579532387573502	0.006523720618895566
845	CD14+ Mono	DTX3	-3.0378335	-4.8710256	0.002382855925596392	0.006052351119873341
846	CD14+ Mono	TNFRSF25	-3.0385387	-4.9456143	0.002377284897708396	0.00605127064871228
847	CD14+ Mono	CYP4F22	-3.0546436	-4.8771567	0.002253280290389799	0.005748064254877231
848	CD14+ Mono	TPD52	-3.058758	-4.133752	0.00222256528968714	0.005682036479721905
849	CD14+ Mono	FOXO1	-3.0749805	-0.8869332	0.0021051626356942523	0.005393619301909456
850	CD14+ Mono	DENND11	-3.0808582	-2.2897415	0.002064048638087771	0.005299827944085631
851	CD14+ Mono	SESN3	-3.0817988	-1.0669526	0.0020575391772123526	0.005294674119040977
852	CD14+ Mono	LINC00649	-3.0883818	-2.7264678	0.002012497706003131	0.00519012566285018
853	CD14+ Mono	ZNF101	-3.104134	-1.4815196	0.0019083687998656747	0.004954175957267182
854	CD14+ Mono	JAKMIP2	-3.123648	-3.938172	0.0017862401913117626	0.004647385984474852
855	CD14+ Mono	GUCY1A1	-3.124941	-2.9280229	0.0017784068028090423	0.00463726474524043
856	CD14+ Mono	NMT2	-3.136579	-3.0796072	0.0017093141873016397	0.004467007742814952
857	CD14+ Mono	RASA2	-3.1833656	-0.7754598	0.001455737422776853	0.0038128000204578597
858	CD14+ Mono	GNPTAB	-3.186657	-0.73494554	0.0014392735604930775	0.0037780930962943286
859	CD14+ Mono	TMEM156	-3.1970017	-3.380328	0.0013886408476754483	0.003653336995226683
860	CD14+ Mono	IFIT2	-3.2102854	-0.86584675	0.0013260325796794108	0.0034964446495582674
861	CD14+ Mono	MLLT3	-3.2118134	-2.193566	0.0013189994037744474	0.0034857152782893264
862	CD14+ Mono	STOM	-3.2450814	-0.93311536	0.001174170618028117	0.00311698565869315
863	CD14+ Mono	MAGED1	-3.252252	-1.7969587	0.0011449438839655956	0.003046276035166381
864	CD14+ Mono	TRDC	-3.2544856	-8.18885	0.0011359787445565275	0.00302927665215074
865	CD14+ Mono	LINC01215	-3.27976	-3.4764311	0.0010389548480123376	0.002776842957414793
866	CD14+ Mono	CD2AP	-3.284462	-1.221756	0.001021772719182239	0.002737140587148777
867	CD14+ Mono	NR4A1	-3.2919855	-0.73941743	0.000994827497640706	0.002677155920424417
868	CD14+ Mono	FMNL3	-3.298451	-1.767537	0.0009721986336056092	0.0026282887198165435
869	CD14+ Mono	SIT1	-3.30186	-7.0916677	0.0009604598881906127	0.0026025364712261765
870	CD14+ Mono	ARHGEF12	-3.3293676	-2.631222	0.0008704341163196885	0.002364042773191579
871	CD14+ Mono	KIFAP3	-3.3345401	-1.6146926	0.0008544059106464264	0.002325882756759716
872	CD14+ Mono	SIRPG	-3.3347752	-7.7192736	0.0008536839004904742	0.002325882756759716
873	CD14+ Mono	SLFN13	-3.336656	-4.509775	0.0008479281562579481	0.0023189849110682487
874	CD14+ Mono	CCR7	-3.3487642	-6.268002	0.0008117287307757829	0.0022251584787699786
875	CD14+ Mono	PLEKHA1	-3.374626	-1.5356059	0.0007391606495005751	0.0020357211330507643
876	CD14+ Mono	BDP1	-3.375449	-0.59283084	0.0007369537712487113	0.002034407593869682
877	CD14+ Mono	STK39	-3.387322	-1.1224384	0.0007057853421309906	0.0019529495584612825
878	CD14+ Mono	KLRG1	-3.38885	-4.741146	0.000701863762401703	0.001946678737227365
879	CD14+ Mono	LLGL2	-3.4311695	-2.983382	0.000600984848280468	0.0016816729558599604
880	CD14+ Mono	ENDOD1	-3.4553857	-2.40733	0.0005495061314850703	0.0015459789727905327
881	CD14+ Mono	SEPTIN11	-3.4597352	-1.4035169	0.0005407068342070499	0.0015285366274699294
882	CD14+ Mono	TNRC6B	-3.4614985	-0.5624486	0.0005371770929994326	0.0015222174972706814
883	CD14+ Mono	HOXB2	-3.4686694	-1.8819433	0.0005230428330888569	0.0014857448592089269
884	CD14+ Mono	THEMIS	-3.484304	-4.810291	0.0004934186884260142	0.0014049888077215323
885	CD14+ Mono	PRSS23	-3.4922976	-5.540831	0.0004788842125582547	0.0013669122183701638
886	CD14+ Mono	TUT4	-3.4937084	-1.1367517	0.00047636113353103455	0.0013630187178406243
887	CD14+ Mono	ZEB1	-3.5123994	-3.656291	0.0004440800171765826	0.0012737514639016125
888	CD14+ Mono	PTPN13	-3.5195704	-3.5362132	0.00043224655923376613	0.0012428409624912198
889	CD14+ Mono	OCIAD2	-3.5609493	-4.6882944	0.00036951644519791105	0.0010703234964353286
890	CD14+ Mono	CD6	-3.5669446	-4.229765	0.0003611678627058558	0.001051320313222986
891	CD14+ Mono	MSI2	-3.5901027	-1.2111921	0.00033054768291751257	0.0009669753112213801
892	CD14+ Mono	STMN1	-3.6044443	-2.9975586	0.00031282150649444493	0.0009174017247817138
893	CD14+ Mono	MYO9A	-3.6164348	-1.0228965	0.0002986884655738111	0.0008781440887870046
894	CD14+ Mono	INPP4B	-3.6178455	-3.4848876	0.00029706564842239846	0.0008755619111397006
895	CD14+ Mono	MAL	-3.6230178	-7.1192136	0.0002911857010532342	0.0008603879005995061
896	CD14+ Mono	VPS13A	-3.6257217	-2.0612657	0.00028815565641586617	0.0008535794759321375
897	CD14+ Mono	TCF7L2	-3.647234	-1.4417391	0.0002650784857587052	0.0007872027758894883
898	CD14+ Mono	SACS	-3.6611054	-2.1902494	0.0002511294138727514	0.0007476663056059636
899	CD14+ Mono	SYTL2	-3.6668656	-4.370237	0.0002455418123396699	0.0007328862216026697
900	CD14+ Mono	HERC2P3--chr15:20370222(-)	-3.6674533	-3.8300803	0.000244978253558555	0.0007328862216026697
901	CD14+ Mono	GZMH	-3.6699219	-6.266439	0.00024262453006505295	0.0007278735901951589
902	CD14+ Mono	UGCG	-3.6714501	-1.9208099	0.0002411781123852748	0.0007253848086063507
903	CD14+ Mono	TSEN54	-3.6802666	-2.1957662	0.00023299012247514583	0.0007025548308481321
904	CD14+ Mono	C1orf21	-3.6907291	-4.3501143	0.0002236122409380525	0.0006760102708050122
905	CD14+ Mono	ITM2C	-3.6916695	-4.0592375	0.00022278687342275607	0.0006752509359411369
906	CD14+ Mono	GPR171	-3.70366	-7.3069677	0.00021251104955141944	0.0006457700110399723
907	CD14+ Mono	S1PR5	-3.7043653	-7.7791643	0.0002119206688491184	0.0006456443175299566
908	CD14+ Mono	RCAN3	-3.7074218	-1.6173793	0.00020938010625643543	0.0006395610518378391
909	CD14+ Mono	CBLB	-3.7121239	-1.6352053	0.00020552733952304965	0.0006294274772893396
910	CD14+ Mono	F2R	-3.712594	-4.4784975	0.00020514574730558626	0.0006294274772893396
911	CD14+ Mono	AQP3	-3.7177665	-6.1263638	0.0002009919246235088	0.0006187604799927915
912	CD14+ Mono	CD28	-3.7271707	-4.995007	0.0001936412284115292	0.0005976957601363736
913	CD14+ Mono	PRDM1	-3.7391613	-2.0536354	0.00018463520805259574	0.0005729050255141229
914	CD14+ Mono	CCDC186	-3.7489183	-0.97930455	0.00017759890735611304	0.0005525299339967961
915	CD14+ Mono	SVIL	-3.7642004	-0.9323794	0.0001670828808519618	0.0005211922224984273
916	CD14+ Mono	TRAT1	-3.7812457	-6.4800506	0.0001560455655177431	0.000488057407044856
917	CD14+ Mono	USP9Y	-3.7892394	-1.6932946	0.0001511092457822331	0.000473878594773083
918	CD14+ Mono	ENPP4	-3.7899446	-3.1500144	0.0001506808195732496	0.0004737985128827314
919	CD14+ Mono	CAMK1D	-3.7912378	-0.6802808	0.00014989833995426963	0.00047260173669228173
920	CD14+ Mono	PTGDR	-3.81228	-7.30372	0.00013769077228824818	0.000436453768762749
921	CD14+ Mono	FMNL2	-3.813338	-1.7290409	0.00013710241656215885	0.0004357633564245913
922	CD14+ Mono	H1-3	-3.8260338	-1.6031213	0.0001302244040122894	0.00041502411685217437
923	CD14+ Mono	CD27	-3.8321466	-6.204206	0.00012702998117574164	0.00040594363549639176
924	CD14+ Mono	MTMR1	-3.833087	-1.5387585	0.00012654513640302152	0.00040549613190722975
925	CD14+ Mono	EOMES	-3.8335574	-6.865271	0.00012630336860903145	0.00040549613190722975
926	CD14+ Mono	ZNF831	-3.8346152	-5.029379	0.00012576098195797906	0.0004051915473495435
927	CD14+ Mono	PALM2AKAP2	-3.8435495	-3.1777713	0.00012126758087634753	0.0003917875689851228
928	CD14+ Mono	PLCG1	-3.8496623	-4.539446	0.00011828083468352876	0.0003831908032722585
929	CD14+ Mono	CX3CR1	-3.8520133	-0.8659078	0.00011715066562150608	0.00038057785295826283
930	CD14+ Mono	HIVEP2	-3.862358	-1.8776286	0.00011229781881906767	0.00036582336546045317
931	CD14+ Mono	SIDT1	-3.8674128	-3.1593363	0.00010999610822846869	0.0003593206202129977
932	CD14+ Mono	NCR1	-3.8683534	-5.542781	0.0001095728235406743	0.00035893493170984116
933	CD14+ Mono	ADGRG5	-3.8724678	-4.79157	0.00010773895695405923	0.0003539134451898705
934	CD14+ Mono	ARID5B	-3.8770523	-2.0810633	0.00010572963203394827	0.0003482858467000649
935	CD14+ Mono	LRBA	-3.8825774	-1.4685916	0.00010335512145383396	0.00034238203614002464
936	CD14+ Mono	HES1	-3.8828125	-4.8771157	0.00010325520343357326	0.00034238203614002464
937	CD14+ Mono	IL3RA--chrX:1335025(+)	-3.8843408	-3.5504951	0.00010260795514288268	0.00034183273441368284
938	CD14+ Mono	TRAF5	-3.8861039	-3.9417546	0.00010186588891351298	0.00034032467432469106
939	CD14+ Mono	SNHG14	-3.889748	-2.1657503	0.00010034830748523555	0.0003362097139676268
940	CD14+ Mono	CASP5	-3.901621	-2.1486695	9.55506306047074e-05	0.00032105011883181686
941	CD14+ Mono	HCG18	-3.917726	-1.3991323	8.938821406738836e-05	0.0003012049849376754
942	CD14+ Mono	VEGFB	-3.9324203	-2.2939909	8.409486524741245e-05	0.0002841826480774628
943	CD14+ Mono	LINC02384	-3.9424124	-2.1153965	8.066611693350864e-05	0.00027338142222998893
944	CD14+ Mono	ADGRG1	-3.9484076	-5.6435676	7.867275080151831e-05	0.0002673964015681663
945	CD14+ Mono	CEACAM21	-3.9498184	-3.8971298	7.821053869331561e-05	0.0002665959231980845
946	CD14+ Mono	LEF1	-3.9580472	-6.0722456	7.556505993229784e-05	0.000259080205482164
947	CD14+ Mono	SFXN1	-3.9850845	-2.4895449	6.745610384603637e-05	0.000231954321996897
948	CD14+ Mono	SVIP	-3.9903746	-2.378715	6.596905431945279e-05	0.0002275061814653269
949	CD14+ Mono	SCML4	-3.9916675	-4.953191	6.561030114684757e-05	0.00022693445337850808
950	CD14+ Mono	TRGC2	-3.9982507	-5.115856	6.381236921859899e-05	0.00022136680295301595
951	CD14+ Mono	AFF3	-4.0188227	-1.8710911	5.848969258801383e-05	0.0002053250103985202
952	CD14+ Mono	PPP1R16B	-4.059849	-2.6136682	4.9104469269379793e-05	0.00017289477802631928
953	CD14+ Mono	PRKCQ-AS1	-4.0637283	-3.7426047	4.829505030698661e-05	0.00017055549297602477
954	CD14+ Mono	ABI2	-4.0736027	-2.1383493	4.629140561588856e-05	0.00016397196688037636
955	CD14+ Mono	CAMK4	-4.0777173	-4.5836315	4.5480039322214184e-05	0.00016158467142877306
956	CD14+ Mono	GPR174	-4.0877094	-5.5839424	4.356535993932879e-05	0.00015525110087469897
957	CD14+ Mono	OXNAD1	-4.136142	-2.3327549	3.531943184199191e-05	0.00012702034203725533
958	CD14+ Mono	CD5	-4.15495	-6.357935	3.253583378017166e-05	0.00011736852921926955
959	CD14+ Mono	NIPAL3	-4.1751695	-2.457675	2.9776419628269745e-05	0.00010807737494705316
960	CD14+ Mono	ODF2L	-4.210083	-1.9933571	2.55276748901185e-05	9.294286585380606e-05
961	CD14+ Mono	CARD11	-4.216431	-2.8872545	2.481991332754642e-05	9.064663997886518e-05
962	CD14+ Mono	ABCA2	-4.2271285	-3.789546	2.366925412429949e-05	8.698450890680062e-05
963	CD14+ Mono	KAT6B	-4.248171	-1.0339931	2.155231940087469e-05	7.970291702964978e-05
964	CD14+ Mono	LAX1	-4.252403	-4.667409	2.1148920392263683e-05	7.870610880158889e-05
965	CD14+ Mono	PRKCQ	-4.2549887	-3.8127944	2.0905948351164018e-05	7.804887384434567e-05
966	CD14+ Mono	PPM1N	-4.2648635	-3.9235067	2.0002459179394214e-05	7.491366877378214e-05
967	CD14+ Mono	SEL1L3	-4.272622	-2.7047067	1.9318786785687732e-05	7.258432351427722e-05
968	CD14+ Mono	SATB1-AS1	-4.2820263	-4.0048265	1.8519913410990165e-05	6.98058274721937e-05
969	CD14+ Mono	GRAP2	-4.2864933	-3.5804355	1.815156752062226e-05	6.863743859888032e-05
970	CD14+ Mono	CD8A	-4.3297534	-6.076693	1.492765359803717e-05	5.699649555614192e-05
971	CD14+ Mono	HOPX	-4.346916	-7.54089	1.3806499109727863e-05	5.2887436329120415e-05
972	CD14+ Mono	SAMD9L	-4.353029	-0.79226685	1.3426942456100205e-05	5.160158277246353e-05
973	CD14+ Mono	AAK1	-4.3542047	-1.065697	1.3355101145819501e-05	5.149376704093028e-05
974	CD14+ Mono	CARMIL2	-4.379361	-5.2316084	1.1902778630876569e-05	4.6044959440496196e-05
975	CD14+ Mono	CCL4	-4.3866496	-6.1514997	1.151101056608855e-05	4.467639744462091e-05
976	CD14+ Mono	KLRF1	-4.3932323	-4.8779516	1.1167761351962429e-05	4.3487706456648394e-05
977	CD14+ Mono	SNED1	-4.400521	-1.6718173	1.0799137888465604e-05	4.2191980587493525e-05
978	CD14+ Mono	GLCCI1	-4.4167433	-2.3381577	1.001991246396649e-05	3.9409421597406666e-05
979	CD14+ Mono	AKT3	-4.442723	-1.7876587	8.882760801450568e-06	3.5054116451361974e-05
980	CD14+ Mono	ARHGEF3	-4.444016	-0.94207764	8.829511000065787e-06	3.496129608106857e-05
981	CD14+ Mono	IL18R1	-4.4793997	-4.590402	7.485328635323154e-06	2.9739008361959557e-05
982	CD14+ Mono	SPON2	-4.5120797	-4.6248584	6.4195071224946184e-06	2.5590984325605668e-05
983	CD14+ Mono	FGFBP2	-4.546523	-6.8001175	5.453941124261895e-06	2.1890221031167197e-05
984	CD14+ Mono	THEM4	-4.5860214	-2.2995956	4.517727755660283e-06	1.8194684385809908e-05
985	CD14+ Mono	ATP8B2	-4.5914288	-5.4362082	4.402220852044911e-06	1.779041828867634e-05
986	CD14+ Mono	DGKA	-4.6098847	-1.5851681	4.028924060144663e-06	1.6337981705965945e-05
987	CD14+ Mono	SH2D1A	-4.6191716	-8.454739	3.852754157640476e-06	1.567764321586574e-05
988	CD14+ Mono	PPP3CC	-4.71345	-1.3268838	2.435576886716115e-06	9.979924804105056e-06
989	CD14+ Mono	PLD4	-4.7560043	-2.2826962	1.974621282172794e-06	8.119421775647572e-06
990	CD14+ Mono	GBP1	-4.784335	-1.0179031	1.7155437142323006e-06	7.078875115569072e-06
991	CD14+ Mono	EEIG1	-4.815957	-3.4324372	1.4649604212860528e-06	6.087609383153351e-06
992	CD14+ Mono	BIRC3	-4.8218346	-1.8400042	1.4224376850699852e-06	5.931867793057811e-06
993	CD14+ Mono	GZMM	-4.829358	-7.253553	1.3697380945848126e-06	5.732427043529323e-06
994	CD14+ Mono	KPNA5	-4.861568	-1.9414802	1.1645953909533994e-06	4.908832185524006e-06
995	CD14+ Mono	ARB2A	-4.8639193	-0.88679373	1.1508395619974178e-06	4.868299729888357e-06
996	CD14+ Mono	SLC16A7	-4.8680334	-1.2378441	1.127142193128446e-06	4.785267939057951e-06
997	CD14+ Mono	TBX21	-4.8985977	-6.453037	9.65230990262499e-07	4.112723349814126e-06
998	CD14+ Mono	STAT4	-4.939859	-4.23096	7.817905110181247e-07	3.3554220472894694e-06
999	CD14+ Mono	FKBP11	-4.940094	-3.1346986	7.808484399923779e-07	3.3554220472894694e-06
1000	CD14+ Mono	SH2D2A	-4.940329	-8.36306	7.799074625062678e-07	3.3554220472894694e-06
1001	CD14+ Mono	GOLGA8B	-4.97489	-2.8480036	6.528463241670272e-07	2.8330157831011954e-06
1002	CD14+ Mono	GATA3	-4.9802976	-6.159758	6.348653839036012e-07	2.765191449891241e-06
1003	CD14+ Mono	SLA2	-4.9961677	-4.0070176	5.848087080873343e-07	2.5566358390732534e-06
1004	CD14+ Mono	TGFBR3	-4.9992237	-4.3836546	5.756152935219451e-07	2.5258342730664457e-06
1005	CD14+ Mono	PDE7A	-5.00228	-1.420675	5.665612833864953e-07	2.49541598974726e-06
1006	CD14+ Mono	KLRD1	-5.004984	-5.5694637	5.58666543265005e-07	2.4698941912768642e-06
1007	CD14+ Mono	ENSG00000268027	-5.1382904	-5.7662263	2.7724916390242663e-07	1.2350190028380823e-06
1008	CD14+ Mono	ITGA6	-5.1436977	-4.6198525	2.69382574781575e-07	1.2045395739282593e-06
1009	CD14+ Mono	PPM1K	-5.1514564	-1.6606141	2.5847119905765946e-07	1.160160801877128e-06
1010	CD14+ Mono	PHTF2	-5.161096	-1.3324032	2.455083322429611e-07	1.1061984625200086e-06
1011	CD14+ Mono	RDUR	-5.1746144	-3.089177	2.2838184101565504e-07	1.032988634747732e-06
1012	CD14+ Mono	PCED1B	-5.197303	-3.3134067	2.022010809141491e-07	9.181022052318122e-07
1013	CD14+ Mono	AUTS2	-5.261957	-2.7477741	1.4252982874387448e-07	6.521987494272233e-07
1014	CD14+ Mono	PITPNC1	-5.2931094	-1.082558	1.2025406449286836e-07	5.545834503671106e-07
1015	CD14+ Mono	UICLM	-5.3033366	-3.2043939	1.1370510364756922e-07	5.26445676730478e-07
1016	CD14+ Mono	ZAP70	-5.321322	-5.5933704	1.0301577162708049e-07	4.788401084325955e-07
1017	CD14+ Mono	KMT2A	-5.3248487	-0.852717	1.0103704274207662e-07	4.7150619946302426e-07
1018	CD14+ Mono	TFDP2	-5.3301387	-2.053664	9.813776350746771e-08	4.5980083619435075e-07
1019	CD14+ Mono	CCSER2	-5.339778	-1.278424	9.3060373331369e-08	4.377559961507598e-07
1020	CD14+ Mono	CDK6	-5.36517	-2.1728847	8.087307053044198e-08	3.8195474274618383e-07
1021	CD14+ Mono	XYLT1	-5.383273	-1.2104412	7.314339054695981e-08	3.46841239045261e-07
1022	CD14+ Mono	CD226	-5.4026694	-4.042929	6.565631686041272e-08	3.1259849646900953e-07
1023	CD14+ Mono	TXK	-5.41948	-3.3721685	5.977267870178339e-08	2.857425615987694e-07
1024	CD14+ Mono	FAM110A	-5.4285316	-1.2841064	5.6819606034009884e-08	2.727341089632474e-07
1025	CD14+ Mono	MYBL1	-5.457332	-4.410149	4.833412910332509e-08	2.329546550225832e-07
